CODIGO,DESCRIPCION,ESPECIFICACION,COSTO,SUGERIDO,DESFASE,PUBLICO,PRECIO2,PRECIO3,PRECIO4,CodigoBarras,MARCA,EnVenta,Linea
003813,Historia Universal Siglo XXI FE ESAM,Fondo Editorial/Editorial San Marcos E.I.R.L./-,3.72,4.65,1.35,6,5,,,0,076,Verdadero,147
003814,Lapicero Tinta Líquida c/borrador Erase It PRO - Rojo Faber,Copy 04/03/22,2.505,3.13,-0.13,3,0,0,0,7754111024334,018,Verdadero,064
003815,Lapicero Tinta Líquida c/borrador Erase It PRO - Negro Faber,Conti 21/04/21 (2.0183) Copy 22/06/21 (2.13) Verificar Precio,2.505,3.13,-0.13,3,0,0,0,7754111024372,018,Verdadero,064
003816,Hombre Mediocre (Ingenieros),"Ingenieros, José/Editorial Vlacabo/-",2.5,3.13,0.88,4,3,,,0,076,Verdadero,157
003817,Hombre Mediocre ECPE,Ediciones Cultura Peruana - Colección 12/04/22,1.9,2.37,2.63,5,4,,,0,076,Verdadero,158
003818,Hombre Mediocre EPO,-/Almen Editores - Colección Pluma de Oro/-,1.7,2.13,0.88,3,2.1,,,0,076,Verdadero,158
003819,Hombre Mediocre ETOL,-/Sin Editorial/TOLEDO,1.5,1.88,0.63,2.5,1.8,,,0,076,Verdadero,157
003820,Hombre Mediocre EBIS,-/EBISA/Nelson,2.8,3.5,1.5,5,4,,,0,076,Verdadero,158
003821,Hombre Mediocre BE EDID,-/Editorial Didáctica/Biblioteca Escolar Básica,1.2,1.5,0.5,2,1.5,,,0,076,Verdadero,158
003822,Hombre Mediocre - Grande  (Ingenieros),"Ingenieros, José/Editorial Vlacabo/-",4,5,1,6,5,,,0,076,Verdadero,157
003823,Hombre Que Calculaba EMER,Malba Tahan/Editorial Mercurio - Distrib. Rivera/-,7,8.75,1.25,10,8.5,,,0,076,Verdadero,158
003824,Hombre Que Calculaba ECPE,Malba Tahan - Ediciones Cultura Peruana - Colección 12/04/22,2.2,2.75,2.25,5,4,,,0,076,Verdadero,158
003825,Hombre Que Calculaba DIDO,-/-/DIDO,6,7.5,2.5,10,8,,,0,076,Verdadero,158
003826,Fomi Figuras Aplicaciones en Bolsa ,-,1,1.25,0.25,1.5,2,0,0,0,044,Verdadero,053
003827,Hombrecitos ECPE,Ediciones Cultura Peruana - Colección,1,1.25,2.75,4,2.5,,,0,076,Verdadero,158
003828,Horas de Lucha ECPE,Ediciones Cultura Peruana - Colección,1,1.25,2.75,4,2.5,,,0,076,Verdadero,158
003829,Horas de Lucha EPO,-/Almen Editores - Colección Pluma de Oro/-,1.7,2.13,0.88,3,2.1,,,0,076,Verdadero,158
003830,Horas de Lucha BE EDID,-/Editorial Didáctica/Biblioteca Escolar Básica,1.2,1.5,0.5,2,1.5,,,0,076,Verdadero,158
003831,Horas de Lucha EAND,-/Andina Editores/GATO,1.2,1.5,1,2.5,1.8,,,0,076,Verdadero,158
003832,Plumón Pizarra 157R - Azul Artline,-,1.4868,1.86,0.14,2,0,,,4974052841682,009,Verdadero,098
003833,Huasipongo (Icaza Jorge),Icaza Jorge/-/-,1.2,1.5,1,2.5,1.8,,,0,076,Verdadero,158
003834,Plumón Pizarra 157R - Rojo Artline,-,1.4868,1.86,0.14,2,0,,,4974052841699,009,Verdadero,098
003835,"Humanidades (Leiva, Jesús)","Leiva, Jesús/-/-",5.4,6.75,3.25,10,8,,,0,076,Verdadero,151
003836,Humanidades 2001 (Cabada) ESAM,"Cabada, Robert/Editorial San Marcos E.I.R.L./-",10.08,12.6,2.4,15,13,,,0,076,Verdadero,151
003837,Humanidades I EKAN,-/Editorial Kano SRL/-,1,1.25,0.75,2,1.2,,,0,076,Verdadero,151
003838,Humanidades II EKAN,-/Editorial Kano SRL/-,1,1.25,0.75,2,1.2,,,0,076,Verdadero,151
003839,Humillados y Ofendidos ECPE,Ediciones Cultura Peruana - Colección,1,1.25,2.75,4,2.5,,,0,076,Verdadero,158
003840,Ida y Retorno Al Mar (Benavides) EPAV,"Benavides Roldán, Alejandro/Editorial Papel de Viento/-",3,3.75,3.25,7,5,,,0,076,Verdadero,158
003841,Plumón Pizarra 157R - Negro Artline,-,1.4868,1.86,0.14,2,0,,,4974052841675,009,Verdadero,098
003842,TRI - Identidades de Arcos Compuestos  # 06 ECUZ,Trigonometría 06/Editorial Cuzcano/-,2,2.5,1.5,4,3,,,.30,076,Verdadero,155
003843,Identidades Trigonométricas EKAN,J./Editorial Kano SRL/Trigonometría,1,1.25,0.75,2,1.2,,,0,076,Verdadero,155
003844,TRI - Identidades Trigonométricas Temas Selectos ELUM,Temas Selectos TRIGONOMETRIA/Editorial Lumbreras/-,5.2,6.5,1.5,8,7,,,0,076,Verdadero,155
003845,TRI - Identidades Trigonométricas (Cabrejos) # 05 ECUZ,Trigonometría 05/Editorial Cuzcano/-,2,2.5,1.5,4,3,,,.29,076,Verdadero,155
003846,Identidades Trigonométricas Para Arcos Múltiples (Vilca),Vilca Henry/-/Trigonometría,4.5,5.63,1.38,7,0,,,0,076,Verdadero,155
003847,Identidades Trigonométricas Para Dos y Tres Variables (Vilca),Vilca Henry/-/Trigonometría,3,3.75,1.25,5,0,,,0,076,Verdadero,155
003848,Identidades Trigonométricas Una Variable (Vilca),Vilca Henry/-/Trigonometría,3,3.75,1.25,5,0,,,0,076,Verdadero,155
003849,Ideología y Política (Mariátegui),"Mariátegui, José/Sin Editorial/-",2,2.5,1.5,4,3,,,0,076,Verdadero,143
003850,Iliada ERAG,Homero/Ediciones Ragas Miranda/-,2,2.5,1,3.5,2.5,,,0,076,Verdadero,158
003851,Iliada (Homero) EAND,Homero/Andina Editores/GATO,1.2,1.5,1,2.5,1.8,,,0,076,Verdadero,158
003852,Iliada (Homero) ECPE,Homero - Ediciones Cultura Peruana - Colección 25/10/23,1.8,2.25,1.75,4,2.5,,,0,076,Verdadero,158
003853,Iliada BE EDID,Homero/Editorial Didáctica/Biblioteca Escolar Básica,1.2,1.5,0.5,2,1.5,,,0,076,Verdadero,158
003854,Iliada EPO,Homero/Almen Editores - Colección Pluma de Oro/-,1.8,2.25,0.75,3,2.3,,,0,076,Verdadero,158
003855,Plumón Pizarra 157R - Verde Artline,-,1.4868,1.86,0.14,2,0,,,4974052841705,009,Verdadero,098
003856,Imágenes de Arena # 2 (Mendoza) EPAV,"Mendoza Bejarano, Rafael/Editorial Papel de Viento/- 07/07/22",3.5,4.38,2.63,7,5,,,0,076,Verdadero,158
003857,Incas EMAN,-/Editorial Mantaro/-,12,15,1,16,0,,,0,076,Verdadero,158
003858,RAZ - Inductivo Deductivo # 02 ECUZ,Razonamiento Matemático 02/Editorial Cuzcano/-,5,6.25,1.75,8,7,,,.130,076,Verdadero,134
003859,Inferencia Estadística (Lázaro) EMOS,Lázaro/Dist. Imp. Edit. Lib.Moshera S.R.L./-,6.5,8.13,2.88,11,9,,,9789972813498,076,Verdadero,142
003860,Globo Forma Corazón,Unidad = S/. 0.50 : S/. 5.00 Doc. Ariesthef 28/04/21,0.24,0.3,0.2,0.5,5,0,0,0,044,Verdadero,055
003861,Tarjeta Felicitación Dia de la Madre,Ariesthef* 04/05/21,1.5,1.88,1.13,3,0,,,0,044,Verdadero,121
003862,Tarjeta Felicitación Musical,Ariesthef 04/05/21. Orlando 10/05/23,2,2.5,0.5,3,0,,,0,044,Verdadero,121
003863,Colorear Cuaderno Trabajo Trazos - Matemáticas - Pre-Escritura Inicial A4 Alexis,Felix 05/25,2.5,3.13,1.88,5,3.5,,,0,076,Verdadero,145
003864,Bolsa Plástica Celofán Brillo 7x10 Alfa,USO INTERNO Gigante 02/12/23,0.04,0.05,0.05,0.1,0,,,0,003,Falso,131
003865,Bolsa Plástica Celofán Gruesa 13x20x2.0 ,USO INTERNO Gigante 05/05/21,0.23,0.29,0.21,0.5,0,,,0,044,Falso,131
003866,Imperdible Mediano Nro 7.5,Gza (133) = 30 soles. Largo = 7.0 cm Ariesthef 02/06/23,0.21,0.26,4.74,5,0.5,0,0,0,044,Verdadero,060
003867,Plumón Indeleble Multimax A23 Negro Artesco,Copy 03/01/24,1.22,1.52,0.48,2,0,0,0,7750082001930,007,Verdadero,098
003868,Papel Contómetro Térmico 80x80 mm Millenium,Copy 01/09/23,5.46,6.82,-0.82,6,0,0,0,0,038,Falso,086
003869,Inglés en 20 Lecciones EMER,-/Editorial Mercurio - Distrib. Rivera/-,2.1,2.63,1.38,4,3,,,0,076,Verdadero,148
003870,Repuesto Frix BLSFRP5 Azul Pilot,Tai Loy 18/09/25,3.76,4.7,0.3,5,0,,,4902505399336,052,Verdadero,107
003871,Iniciación Filosófica EMAN,-/Editorial Mantaro/-,13,16.25,1.75,18,15,,,0,076,Verdadero,143
003872,Inocentes (Reynoso),"Reynoso, Oswaldo/-/OTRO",1.1,1.38,1.13,2.5,1.8,,,0,076,Verdadero,158
003873,Instalaciones Eléctricas,-/Sin Editorial/-,5,6.25,0.75,7,6,,,0,076,Verdadero,149
003874,Instalaciones Eléctricas y Sanitarias (Sampen),"Sampen, Marco/Sin Editorial/-",2.5,3.13,0.88,4,0,,,0,076,Verdadero,149
003875,"Instalaciones Eléctricas, Sanitarias, Ventas - Folletos EPAL",-/Editora Palomino/-,2,2.5,0.5,3,2.5,,,0,076,Verdadero,149
003876,Instalaciones Sanitarias,-/Sin Editorial/-,5,6.25,0.75,7,6,,,0,076,Verdadero,149
003877,Corrector De Cinta Mini CR-779 Changli,Precio Referencial,1.3,1.63,1.38,3,0,0,0,6926646807794,044,Verdadero,029
003878,Banco de Física EIMP,-/Editorial Impecus/- 12/08/23,10,12.5,3.5,16,14,,,0,076,Verdadero,160
003879,Lapicero Retráctil FB-7308 4 en 1 Transparente con pita 1.0 mm Sabonis,Caja x24 Luis 20/05/21,1.25,1.56,0.94,2.5,0,0,0,7502277851246,057,Verdadero,064
003880,ARI - Interés ECUZ,AritméticaF/Editorial Cuzcano/- 10/09/21,2,2.5,1.5,4,3,,,.8,076,Verdadero,155
003881,Interés EWHE,-/Distribuidora Lopez G. E.I.R.L. - WH Editores/-,1,1.25,0.75,2,1.2,,,0,076,Verdadero,155
003882,Internet 2003 EMAC,-/Editorial Macro/-,20,25,2,27,25,,,0,076,Verdadero,137
003883,Interpretación de los Sueños ECPE,Ediciones Cultura Peruana - Colección,1,1.25,2.75,4,2.5,,,0,076,Verdadero,158
003884,Introducción a la Computación EMEG,-/Editorial Megabyte/Megabyte,25,31.25,0.75,32,30,,,0,076,Verdadero,137
003885,Plumón Indeleble Permanent Delgado PM-9915 Blanco Leto,Luis 27/12/23,1.5,1.88,0.63,2.5,0,0,0,6956317453159,057,Verdadero,098
003886,Introducción Análisis Matemático (Venero) EGEM,Venero/Representaciones Gemar E.I.R.L/-  31/07/24 (Rubiños),20,25,2,27,25,,,9786124834073,076,Verdadero,155
003887,Intrusos # 6 (Ramírez) EPAV,Ramírez Gerson/Editorial Papel de Viento/-,3,3.75,3.25,7,5,,,0,076,Verdadero,158
003888,Plumón Chalk Opaque Ink 4 mm Amarillo Artline,Vendió AVL King,7.2,9,1,10,0,0,0,4974052838279,009,Verdadero,098
003889,Letras Adhesivas Feliz Cumpleaños Papá Mamá Amor,Luis 25/11/22,1,1.25,0.75,2,1,,,0,044,Verdadero,115
003890,Plumón Posca Chalk PWE-5M Dorado Uni,AVL King 26/05/21,8.4,10.5,1.5,12,0,,,4902778222089,071,Verdadero,098
003891,Inventos BB ECPE,Biblioteca Básica/Ediciones Cultura Peruana/-,0.6,0.75,0.25,1,0.8,,,0,076,Verdadero,158
003892,Investigación de Operaciones ERAF,"Raffo, Lucio/Raffo Lecca Editores/-",7,8.75,1.25,10,8,,,0,076,Verdadero,149
003893,Investigación de Operaciones (Alvarez),Alvarez/Sin Editorial/-,12,15,2,17,15,,,0,076,Verdadero,149
003894,Plumón Posca PC-3M Rojo Uni,AVL King 26/05/21,8.1,10.12,1.88,12,0,,,4902778915790,071,Verdadero,098
003895,Investigación de Operaciones 1 ERAF,"Raffo, Lucio/Raffo Lecca Editores/-",9.8,12.25,2.75,15,12,,,0,076,Verdadero,149
003896,Investigación de Operaciones 2 ERAF,"Raffo, Lucio/Raffo Lecca Editores/-",8.4,10.5,2.5,13,10,,,0,076,Verdadero,149
003897,Plumón Posca PC-5M Verde Marino Uni,AVL King 26/05/21,8.5,10.63,1.38,12,0,,,4902778198032,071,Verdadero,098
003898,Plumón Posca PC-5M Verde Inglés Uni,AVL King 26/05/21,8.5,10.63,1.38,12,0,,,4902778262559,071,Verdadero,098
003899,Plumón Posca PC-8K Negro Uni,AVL King 26/05/21,11,13.75,1.25,15,0,,,4902778916452,071,Verdadero,098
003900,Isla del Tesoro ECPE,Ediciones Cultura Peruana - Colección,1.6,2,2,4,2.5,,,0,076,Verdadero,158
003901,Isla Misteriosa (Verne) EICU,"Verne, Julio - Editorial Impacto Cultural - Colección",1.3,1.63,3.38,5,3.5,,,0,076,Verdadero,158
003902,Ivanhoe ECPE,Ediciones Cultura Peruana - Colección,1,1.25,2.75,4,2.5,,,0,076,Verdadero,158
003903,Plumón Posca PC-8K Blanco Uni,AVL King 26/05/21,11,13.75,1.25,15,0,,,4902778916599,071,Verdadero,098
003904,Java 2 v5.0 EMAC,-/Editorial Macro/-,26,32.5,-2.5,30,0,,,0,076,Verdadero,137
003905,Plumón Posca PC-8K Azul Uni,AVL King 26/05/21,11,13.75,1.25,15,0,,,4902778916469,071,Verdadero,098
003906,Jefes y Cachorros EBIS,-/EBISA/-,1.3,1.63,0.88,2.5,1.8,,,0,076,Verdadero,158
003907,Cartón Microcorrugado Blanco Maqueta 70x100 ,Parque 08/07/25,4.8,6,4,10,0,0,0,0,044,Verdadero,015
003908,Cartón Microcorrugado Blanco Maqueta 50x70,Parque 08/07/25,2.7,3.38,1.63,5,0,0,0,0,044,Verdadero,015
003909,Perforador De 1 Hueco 820020 Besko,Ariesthef 08/07/23,3,3.75,1.25,5,0,0,0,0,044,Verdadero,089
003910,Joyas Poesía Amorosa Universal ECPE,Ediciones Cultura Peruana - Otro,4.5,5.63,2.38,8,7,,,0,076,Verdadero,158
003911,Juan Salvador Gaviota,"Bach, Richard/-/TOLEDO 16/09/23",1.7,2.13,2.88,5,3,,,0,076,Verdadero,158
003912,Juan Tenorio ECPE,Ediciones Cultura Peruana - Colección,1.6,2,2,4,2.5,,,0,076,Verdadero,158
003913,Juan Tenorio BE EDID,-/Editorial Didáctica/Biblioteca Escolar Básica,1.2,1.5,0.5,2,1.5,,,0,076,Verdadero,158
003914,Juegos de Pergaminos (Sampen),"Sampen, Marco/Sin Editorial/-",1.4,1.75,0.25,2,0,,,0,076,Verdadero,149
003915,Jugador ECPE,Ediciones Cultura Peruana - Colección,1,1.25,2.75,4,2.5,,,0,076,Verdadero,158
003916,Jugador BE EDID,-/Editorial Didáctica/Biblioteca Escolar Básica,1.2,1.5,0.5,2,1.5,,,0,076,Verdadero,158
003917,Folder Manila Color A4  Nacional,RyS 31/10/23 (0.44) Valencia 14/06/24 (0.48),0.48,0.6,0.4,1,0.8,15,60,0,044,Verdadero,052
003918,Plumón Indeleble Multimax A23 Azul Artesco,Copy 07/12/23,1.21,1.51,0.49,2,0,0,0,7750082001954,007,Verdadero,098
003919,Plumón Indeleble Multimax A23 Rojo Artesco,Copy 07/12/23,1.21,1.51,0.49,2,0,0,0,7750082001947,007,Verdadero,098
003920,Plumón Indeleble Multimax A23 Verde Artesco,Copy 01/06/21,1.31,1.64,0.36,2,0,0,0,7750082001961,007,Verdadero,098
003921,Plumón Resaltador 48 - Amarillo BK Faber,Copy 03/01/24,2.17,2.71,0.79,3.5,0,,,4005401548072,018,Verdadero,098
003922,Kybalion,-/Sin Editorial/Idelfonso,1.5,1.88,0.63,2.5,1.8,,,0,076,Verdadero,145
003923,"La Guía Humanística, Cultura General, Letras y CC.SS. ELUM",-/Editorial Lumbreras/- 16/12/23,22.75,28.44,6.56,35,33,,,9786123290566,076,Verdadero,155
003924,"La Guía Científica, Formulario de Matemáticas y Ciencias N/E ELUM",-/Editorial Lumbreras/- 16/12/23,19.5,24.38,5.63,30,28,,,9786123078652,076,Verdadero,155
003925,PSI - La Personalidad y sus Teorías Temas Selectos ELUM,Temas Selectos PSICOLOGIA/Editorial Lumbreras/-,5.2,6.5,1.5,8,7,,,0,076,Verdadero,159
003926,GEOG - La Tierra y su Representación Cartográfica Temas Selectos ELUM,Temas Selectos GEOGRAFIA/Editorial Lumbreras/-,5.2,6.5,1.5,8,7,,,9786123075316,076,Verdadero,146
003927,Laboratorio de Ciencias (Montoya) EKAN,Montoya/Editorial Kano SRL/-,6,7.5,2.5,10,8,,,0,076,Verdadero,144
003928,Laguna del Diablo - JOVIC,-/Sin Editorial/Jovic,5,6.25,1.75,8,6,,,0,076,Verdadero,158
003929,Lazarillo de Tormes ERAG,Anónimo/Ediciones Ragas Miranda/-,1.5,1.88,1.13,3,2,,,0,076,Verdadero,158
003930,Lazarillo de Tormes ECPE,Ediciones Cultura Peruana - Colección 25/10/23,1.8,2.25,1.75,4,2.5,,,0,076,Verdadero,158
003931,Lazarillo de Tormes BE EDID,-/Editorial Didáctica/Biblioteca Escolar Básica,1.1,1.38,0.63,2,1.5,,,0,076,Verdadero,158
003932,Lazarillo de Tormes EPO,-/Almen Editores - Colección Pluma de Oro/-,1.2,1.5,0.5,2,1.5,,,0,076,Verdadero,158
003933,Lazarillo de Tormes,-/-/GATO,1,1.25,0.75,2,1.5,,,0,076,Verdadero,158
003934,Lazarillo de Tormes EBIS,-/EBISA/-,1.5,1.88,0.63,2.5,1.8,,,0,076,Verdadero,158
003935,Lazarillo de Tormes EAND,-/Andina Editores/GATO,1.2,1.5,1,2.5,1.8,,,0,076,Verdadero,158
003936,Lectura de Planos (Sampen),"Sampen, Marco/Sin Editorial/-",5,6.25,0.75,7,0,,,0,076,Verdadero,149
003937,Lectura Veloz EMOS,-/Dist. Imp. Edit. Lib.Moshera S.R.L./-,4.5,5.63,1.38,7,6,,,0,076,Verdadero,153
003938,Leer Para Aprender (Gonzales) EPAV,"Gonzales, Hugo/Editorial Papel de Viento/-",7,8.75,2.25,11,9,,,0,076,Verdadero,158
003939,Legislación Administrativa EJUR,-/Jurista Editores/ BERNILLA 27/05/23,12.5,15.63,4.38,20,18,,,0,076,Verdadero,152
003940,Legislación Comercial EJUR,-/Jurista Editores /BERNILLA 02/09/22,30,37.5,2.5,40,38,,,9789972229114,076,Verdadero,152
003941,Legislación de la PNP EFEN,-/Editorial Fénix/-,5,6.25,2.75,9,7,,,0,076,Verdadero,152
003942,Legislación de Municipalidades - Chica,Berrio/Ediciones y Distribuciones Berrio/-,6,7.5,2.5,10,8,,,0,076,Verdadero,152
003943,Legislación de Municipalidades P/B,-/Sin Editorial/-,5,6.25,0.75,7,6,,,0,076,Verdadero,152
003944,Legislación de Tránsito EEDG,-/Edigraber/-,10,12.5,1.5,14,12,,,0,076,Verdadero,152
003945,Legislación Laboral EJUR,-/Jurista Editores/ BERNILLA 19/09/22,33,41.25,3.75,45,43,,,9789972229336,076,Verdadero,152
003946,Legislación Tributaria EJUR,-/Jurista Editores/BERNILLA 13/09/23,33,41.25,3.75,45,40,,,9786124184444,076,Verdadero,152
003947,Lengua Mi Academia ESAM,Mi Academia/Editorial San Marcos E.I.R.L./Mi Academia,1.2,1.5,0.5,2,1.5,,,0,076,Verdadero,150
003948,Lenguaje Compendio Académico ELUM,Compendio Académico/Editorial Lumbreras/- 17/06/21,10.4,13,7,20,18,,,9786123290535,076,Verdadero,150
003949,Lenguaje (Magallanes) ESAM,Magallanes/Editorial San Marcos E.I.R.L./-,9.98,12.47,2.53,15,13,,,0,076,Verdadero,150
003950,Lenguaje Serie Ensayos ELUM,Serie Ensayos/Editorial Lumbreras/-,1.5,1.88,0.63,2.5,1.8,,,0,076,Verdadero,150
003951,Plastilina Blister x12 + 4 moldes + Rodillo Besko Creativo,Ariesthef 15/07/21,3,3.75,1.25,5,0,0,0,0,044,Verdadero,097
003952,Resina + Endurecedor x30 ml Atenea,Ariesthef 11/01/23,8.33,10.41,0.59,11,0,0,0,0,044,Verdadero,025
003953,Juego Cubo Mágico Rubik,Aylin 25/08/22,3.5,4.38,0.63,5,0,0,0,0,044,Verdadero,062
003954,Lenguaje Siglo XXI FE ESAM,Fondo Editorial/Editorial San Marcos E.I.R.L./-,3.42,4.27,0.73,5,4,,,0,076,Verdadero,150
003955,Lenguaje y Literatura (Véliz),Véliz/Sin Editorial/-,0.5,0.63,0.38,1,0.7,,,0,076,Verdadero,150
003956,"Lenguaje, Esencia de la Nueva Gramática Colección ELUM",Colección CC. HH./Editorial Lumbreras/- 16/12/23,20.8,26,6,32,30,,,9786123073268,076,Verdadero,150
